system:time_start,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9
"Nov 29, 2025",0.175,0.027,0.022,0.201,0.266,0.117,0.096,0.024,0.024,0.027,0.021,0.015
"Dec 4, 2025",,,,,,,,,,,,
"Dec 9, 2025",0.152,0.023,0.018,0.176,0.253,0.126,0.119,0.034,0.035,0.038,0.026,0.022
"Dec 11, 2025",0.153,0.012,0.012,0.192,0.294,0.137,0.124,0.019,0.021,0.022,0.013,0.019
"Dec 14, 2025",,,,,,,,,,,,
"Dec 19, 2025",0.152,0.021,0.017,0.195,0.289,0.129,0.108,0.02,0.022,0.028,0.018,0.018
"Dec 24, 2025",0.12,0.062,0.063,0.134,0.153,0.102,0.106,0.067,0.069,0.064,0.06,0.055
"Dec 29, 2025",0.12,0.055,0.05,0.127,0.154,0.113,0.117,0.068,0.068,0.067,0.061,0.182
"Dec 31, 2025",0.141,0.013,0.013,0.186,0.287,0.142,0.125,0.023,0.025,0.028,0.017,0.02
"Jan 3, 2026",,,,,,,,,,,,
"Jan 8, 2026",,,,,,,,,,,,
"Jan 13, 2026",0.097,0.064,0.053,0.08,0.098,0.093,0.117,0.098,0.104,0.101,0.095,0.126
"Jan 18, 2026",0.131,0.03,0.024,0.158,0.219,0.124,0.117,0.05,0.05,0.055,0.041,0.039
"Jan 23, 2026",,,,,,,,,,,,
"Jan 28, 2026",0.152,0.018,0.013,0.192,0.273,0.133,0.109,0.029,0.029,0.032,0.021,0.02
"Feb 2, 2026",0.133,0.015,0.011,0.176,0.238,0.133,0.123,0.043,0.046,0.047,0.035,0.031
"Feb 7, 2026",0.159,0.019,0.015,0.208,0.303,0.135,0.098,0.015,0.016,0.02,0.012,0.015
"Feb 12, 2026",0.163,0.018,0.015,0.204,0.26,0.123,0.103,0.031,0.033,0.027,0.023,0.012
"Feb 17, 2026",,,,,,,,,,,,
"Feb 22, 2026",0.127,0.043,0.039,0.162,0.204,0.12,0.103,0.05,0.051,0.055,0.046,0.045
"Feb 27, 2026",,,,,,,,,,,,
"Mar 4, 2026",0.143,0.029,0.024,0.205,0.265,0.122,0.103,0.027,0.031,0.028,0.023,0.022
"Mar 9, 2026",0.146,0.035,0.027,0.192,0.28,0.117,0.088,0.03,0.029,0.029,0.027,0.018
"Mar 14, 2026",0.147,0.028,0.023,0.198,0.259,0.121,0.106,0.03,0.034,0.03,0.025,0.038
"Mar 19, 2026",0.141,0.035,0.028,0.17,0.226,0.121,0.104,0.046,0.045,0.045,0.038,0.037
"Mar 24, 2026",,,,,,,,,,,,
"Mar 29, 2026",,,,,,,,,,,,
"Mar 31, 2026",0.115,0.06,0.053,0.141,0.174,0.107,0.103,0.063,0.063,0.062,0.059,0.054
"Apr 3, 2026",0.114,0.062,0.054,0.143,0.167,0.106,0.102,0.064,0.065,0.063,0.061,0.084
"Apr 8, 2026",,,,,,,,,,,,
